index,Close,Open,a,b,c,d,e,f,g,h,i
404,1066.19,1064.12,0.2234526,0.2582397,0.20040084,0.6085875,0.74489707,0.3454861,0.3080038,0.8340648,0.32457924
405,1056.74,1065.51,0.027289156,0.09304634,0.050888933,0.66219157,0.94879687,0.2953424,0.13595103,0.9904834,0.07054622
406,1070.52,1060.06,0.002374567,0.01964479,0.00430772,0.6929247,0.9872984,0.23718458,0.03891282,0.9997203,0.01834556
407,1068.13,1069.68,0.051241066,0.09079588,0.07677744,0.65388775,0.8926391,0.32268363,0.19291891,0.9748039,0.09604694
408,1078.47,1067.1,0.005096785,0.030578297,0.006885045,0.69990945,0.9762138,0.24945195,0.05507473,0.99939597,0.023992823
409,1075.51,1075.95,0.00797245,0.05221569,0.011035796,0.6926675,0.9755711,0.2504764,0.06362352,0.9990433,0.032114726
410,1094.87,1079.13,0.006936759,0.039786354,0.007243441,0.7069772,0.9652523,0.25056726,0.057315145,0.9992861,0.02625001
411,1099.51,1096.14,0.013502874,0.059567567,0.016845752,0.71896434,0.92971456,0.2625342,0.08733461,0.9981596,0.026428035
412,1106.75,1099.03,0.029556422,0.09181702,0.029326288,0.6963608,0.88169885,0.2999473,0.13324893,0.9915073,0.055735692
413,1109.17,1105.49,0.05795275,0.13689838,0.044898916,0.67557424,0.84664106,0.31920865,0.176396,0.97772175,0.09866669
414,1108.01,1110,0.17776181,0.25557315,0.1504379,0.65519035,0.6946922,0.3534743,0.3017875,0.86401004,0.18600929
415,1094.6,1107.49,0.37745506,0.3966476,0.36196604,0.6042264,0.5977973,0.37096816,0.40156245,0.5753105,0.41282254
416,1105.24,1095.89,0.47470516,0.43694353,0.44066435,0.62086743,0.4768242,0.37206346,0.44792458,0.49361432,0.37965706
417,1102.94,1101.24,0.745175,0.5881898,0.6203831,0.59328705,0.29768723,0.38636452,0.5490145,0.21281427,0.58235234
418,1104.49,1103.1,0.9097107,0.7282017,0.83132523,0.5893307,0.14851163,0.4334368,0.7189841,0.052355345,0.7040276
419,1115.71,1105.36,0.5617687,0.4878551,0.4347411,0.61208147,0.39971647,0.4036857,0.49774483,0.34673914,0.4590366
420,1118.31,1117.01,0.89699304,0.7246901,0.84048647,0.59653306,0.12052098,0.46032017,0.7429404,0.040744957,0.70804065
421,1118.79,1119.36,0.7504374,0.6148386,0.6816258,0.59507734,0.27910143,0.43017396,0.6209429,0.13998835,0.619652
422,1122.97,1119.12,0.9473453,0.78428704,0.8908703,0.5648277,0.11776293,0.46320167,0.7822768,0.024610432,0.8264266
423,1138.7,1125.12,0.35145235,0.3810187,0.24077703,0.62729234,0.5194011,0.38074967,0.38282844,0.6206674,0.356934
424,1138.5,1138.4,0.7351073,0.5814892,0.68926394,0.5940926,0.35822126,0.41161588,0.6054392,0.20025496,0.5980708
425,1140.45,1137.56,0.94789404,0.76888096,0.90452576,0.53009534,0.14696229,0.45537844,0.77740055,0.02393503,0.8868802
426,1145.61,1140.22,0.9455704,0.7652701,0.9100571,0.5414683,0.1570145,0.43324244,0.7600365,0.032520857,0.85643816
427,1150.24,1143.96,0.8261075,0.6192493,0.7451775,0.5744522,0.28765896,0.40696245,0.622347,0.13900065,0.6838298
428,1149.99,1151.71,0.96987927,0.8179883,0.9454812,0.5340704,0.1129784,0.45633423,0.8137883,0.015454096,0.8913075
429,1150.51,1148.53,0.9919594,0.87981874,0.9790371,0.5089154,0.045294978,0.5059625,0.8967692,0.002769039,0.9501632
430,1159.46,1150.83,0.87432563,0.661808,0.81590587,0.5611984,0.24808027,0.4261947,0.67940015,0.08540985,0.76200527
431,1166.21,1159.94,0.6902584,0.54220396,0.6290565,0.5795205,0.41550484,0.39019954,0.541786,0.27584335,0.61800945
432,1165.83,1166.13,0.9056634,0.71102464,0.8807115,0.54724455,0.2364093,0.43443465,0.7201169,0.056217168,0.8142896
433,1159.9,1166.68,0.98159194,0.84660983,0.96704155,0.49181482,0.08155811,0.49037662,0.8580281,0.005109379,0.95067525
434,1165.81,1157.25,0.84704417,0.63935894,0.81596744,0.5391331,0.32639262,0.42849338,0.663498,0.09260361,0.80606925
435,1174.17,1166.47,0.5249393,0.46903843,0.5537428,0.57650024,0.604037,0.37847126,0.472968,0.4505822,0.569155
436,1167.72,1172.7,0.9442491,0.76273775,0.938765,0.5200939,0.17355472,0.46495023,0.793792,0.02029533,0.8930325
437,1165.73,1170.03,0.9532873,0.77946144,0.9465715,0.5000188,0.14201237,0.47830868,0.8111755,0.011873943,0.9257563
438,1166.59,1167.58,0.95099384,0.7626219,0.9374312,0.5150322,0.15613423,0.47244942,0.80229115,0.016222432,0.9011692
439,1173.22,1167.71,0.3884694,0.385402,0.40515912,0.6006886,0.6680983,0.35953304,0.39696798,0.66282326,0.41029814
440,1173.27,1173.75,0.444967,0.4089776,0.48825046,0.59368634,0.61884475,0.3744285,0.44055057,0.55540144,0.4661414
441,1169.43,1171.75,0.9187366,0.69186395,0.9039667,0.5390771,0.18766166,0.45169425,0.7531202,0.036148887,0.8345329
442,1178.1,1171.23,0.036412135,0.12855273,0.054482087,0.646726,0.92705786,0.2996687,0.14610818,0.98261654,0.11151955
443,1187.44,1178.71,0.003512076,0.04252028,0.007783784,0.6918482,0.9840745,0.24821699,0.051873885,0.99917763,0.024939813
444,1189.44,1186.01,0.014010258,0.08275971,0.024735507,0.6680108,0.9570829,0.2786601,0.09762942,0.99479336,0.058183465
445,1182.45,1188.23,0.50577,0.4178558,0.48223573,0.5763444,0.54482436,0.38503483,0.4655861,0.44615585,0.5582828
446,1186.44,1181.75,0.38824558,0.3545647,0.36636567,0.58898735,0.63976467,0.371991,0.4038065,0.61629015,0.4607834
447,1194.37,1187.47,0.055856828,0.15208167,0.08222861,0.64089894,0.9035939,0.31020975,0.17997995,0.9703513,0.13519248
448,1196.48,1194.94,0.12573169,0.21073127,0.17126684,0.6324624,0.81337655,0.33423543,0.2622838,0.9101827,0.1956978
449,1197.3,1195.94,0.28861228,0.30498165,0.28987518,0.59909946,0.6804738,0.36113012,0.35595524,0.7238832,0.3814504
450,1210.65,1198.69,0.052526657,0.12768048,0.062838726,0.64029014,0.8731559,0.3144411,0.17355956,0.9690945,0.13760059
451,1211.67,1210.77,0.12141485,0.2120228,0.1501383,0.62843436,0.81611484,0.33242112,0.25250733,0.91432744,0.20837282
452,1192.13,1210.17,0.9850494,0.86543924,0.9690139,0.4894107,0.050388053,0.5081278,0.87203795,0.003020512,0.95957536
453,1197.52,1192.06,0.9844193,0.8320848,0.9666953,0.51078063,0.057888042,0.50506884,0.872953,0.004429932,0.9353567
454,1207.17,1199.04,0.29189622,0.29556715,0.28928697,0.6204577,0.69239265,0.35979044,0.36037186,0.7695886,0.30615294
455,1205.94,1207.16,0.4586642,0.39255586,0.43469796,0.6011473,0.5802424,0.3813643,0.44778073,0.55359554,0.45103058
456,1208.67,1202.52,0.8862289,0.637135,0.8001472,0.557696,0.20509526,0.43841225,0.69261515,0.07362807,0.78420943
457,1217.28,1207.87,0.090210535,0.16710337,0.08671677,0.6599168,0.81877065,0.31757334,0.20756507,0.9563193,0.11856309
458,1212.05,1217.07,0.07838223,0.18888804,0.10025598,0.65168846,0.8691678,0.31118748,0.19893144,0.96147007,0.13062902
459,1183.71,1209.92,0.9985159,0.96413857,0.9972504,0.42992628,0.008908036,0.6065312,0.9660966,3.84E-05,0.99102694
460,1191.36,1184.59,0.9980697,0.9445599,0.99546176,0.46524462,0.012320865,0.5825324,0.95916885,0.000117789,0.9806815
461,1206.78,1193.3,0.06147835,0.12337078,0.046663407,0.65266633,0.88879925,0.29626545,0.15648606,0.98256725,0.11455828
462,1186.69,1206.77,0.99230725,0.8877935,0.9803105,0.50557935,0.034533888,0.5264974,0.90964425,0.001536699,0.9546794
463,1202.26,1188.58,0.1753208,0.23546007,0.15441063,0.638041,0.7959428,0.3310759,0.2629714,0.9216702,0.21651423
464,1173.6,1197.5,0.9931564,0.9021159,0.9873006,0.48496935,0.025992284,0.54486793,0.9225487,0.000632283,0.9654641
465,1165.9,1169.24,0.99014,0.89565086,0.9850482,0.5010752,0.03547669,0.53513587,0.9131016,0.001030112,0.94869286
466,1128.15,1164.38,0.9665341,0.86658746,0.9512313,0.46320677,0.06553215,0.50483656,0.8292352,0.002553202,0.9648681
467,1110.88,1127.04,0.9631826,0.8894114,0.97765607,0.5328465,0.072806455,0.49572447,0.8555142,0.003686749,0.90254396
468,1159.73,1122.27,0.000109463,0.00358494,0.000168895,0.7376044,0.9989548,0.1662098,0.007006907,0.9999975,0.002964618
469,1155.79,1156.39,0.000607993,0.014253761,0.00133305,0.7495289,0.9969554,0.18646452,0.018345594,0.9999815,0.004324356
470,1171.67,1155.43,0.000179366,0.006573566,0.000323577,0.7785493,0.9987754,0.14947115,0.007815482,0.9999987,0.001542744
471,1157.44,1170.04,0.000566565,0.012909361,0.001585328,0.75283265,0.9969457,0.18054451,0.017223218,0.9999857,0.003932368
472,1135.68,1157.19,0.001344785,0.03129672,0.002773087,0.7091277,0.99427634,0.21280617,0.026052939,0.9998939,0.014515867
473,1136.94,1136.52,0.001637693,0.027143879,0.002174548,0.7065276,0.99490166,0.21014023,0.026365656,0.9999254,0.016098863
474,1120.8,1138.78,0.7463878,0.5336309,0.7977227,0.57731533,0.33380643,0.43368745,0.65450644,0.13232884,0.67497927
475,1115.05,1119.57,0.90499717,0.61321414,0.8807422,0.54718995,0.2085889,0.47581452,0.77765375,0.039188776,0.825135
476,1071.59,1107.34,0.99946016,0.9630829,0.9989666,0.42907095,0.003364808,0.6510214,0.9837217,9.42E-06,0.9934348
477,1087.69,1067.26,0.9525972,0.7169136,0.9068847,0.5554224,0.09967735,0.47096056,0.79074484,0.0228492,0.83448875
478,1073.65,1084.78,0.24819583,0.2714056,0.40675518,0.62645686,0.7090618,0.36657667,0.37763593,0.75872666,0.24018463
479,1074.03,1067.42,0.03675015,0.11335927,0.049371306,0.6451259,0.8883042,0.3033997,0.14194138,0.97893494,0.10490604
480,1067.95,1075.51,0.024305662,0.14593147,0.046096012,0.6856891,0.9446031,0.27958682,0.11920372,0.99209845,0.059031688
481,1103.06,1074.27,0.00052469,0.009297491,0.000441255,0.7325816,0.9966613,0.17363463,0.011563686,0.9999933,0.006899766
482,1089.41,1102.59,0.003611778,0.039663035,0.003913797,0.71663105,0.98970956,0.21273638,0.036531344,0.99984574,0.016845308
483,1070.71,1087.3,0.018255781,0.09066906,0.014546087,0.67856526,0.9524874,0.26930165,0.08944644,0.99654984,0.05769059
484,1098.38,1073.01,0.009928438,0.04081159,0.006301046,0.6886613,0.9642986,0.24946393,0.059838887,0.9991247,0.036502585
485,1102.83,1098.82,0.009130503,0.03616233,0.009343185,0.7003302,0.9658635,0.26374102,0.07393575,0.99908555,0.029871544
486,1064.88,1098.43,0.8992605,0.6583926,0.7843962,0.55377215,0.13055418,0.45647657,0.72005713,0.033769585,0.814628
487,1050.47,1065.84,0.99444157,0.88284147,0.98656464,0.49650437,0.028673619,0.56155133,0.93456584,0.000830317,0.96412545
488,1062,1050.81,0.6281255,0.4568871,0.56582034,0.5966966,0.35360846,0.3915252,0.5314877,0.27037823,0.4909883
489,1055.69,1062.75,0.14113282,0.23155291,0.12267031,0.6339014,0.75583506,0.33463597,0.25204536,0.8889772,0.20697166
490,1086.84,1058.77,0.022554148,0.09642999,0.020014198,0.7040438,0.86041886,0.28630123,0.10421555,0.9928088,0.046420403
491,1091.6,1082.65,0.038319126,0.15003031,0.06022392,0.72305864,0.78484905,0.31687546,0.17303368,0.9784293,0.041213177
492,1089.63,1095,0.07027892,0.2091048,0.13579226,0.69020414,0.75609684,0.33751798,0.23930301,0.9350089,0.09341025
493,1115.23,1091.21,0.06406108,0.19080022,0.05196223,0.6780122,0.78310496,0.33896846,0.19324043,0.9559533,0.11901671
494,1114.61,1114.02,0.08888832,0.2609498,0.17097087,0.6787088,0.75633526,0.35080746,0.2733741,0.9042814,0.12389694
495,1116.04,1115.98,0.25681305,0.3354485,0.30259594,0.64351666,0.68508595,0.33685967,0.33353224,0.8087119,0.22987168
496,1117.51,1116.16,0.4041296,0.38867962,0.29173183,0.6207987,0.63523215,0.36033526,0.39473084,0.68786716,0.3476701
497,1113.2,1122.79,0.6811177,0.5471776,0.4557322,0.5816318,0.43936184,0.392629,0.5054834,0.3063211,0.62594175
498,1095.31,1113.9,0.8960083,0.70733225,0.7941733,0.5456775,0.24377637,0.42277506,0.67347234,0.065565795,0.81018704
499,1092.04,1095.57,0.9993968,0.97163004,0.998379,0.47033483,0.007582353,0.54856795,0.96716994,0.000110126,0.9880512
500,1073.69,1090.93,0.9999517,0.9912975,0.9997818,0.39129943,0.001167248,0.6531098,0.99190277,1.41E-06,0.99825174
501,1076.76,1075.1,0.9998491,0.9790012,0.999521,0.39563087,0.00250676,0.6552092,0.9889126,4.02E-06,0.9969469
502,1074.57,1077.5,0.99967754,0.97489923,0.99900657,0.4223912,0.004456642,0.6378318,0.98358303,1.16E-05,0.9941806
503,1041.24,1071.1,0.99958044,0.9842445,0.99916315,0.3789066,0.004260611,0.6457529,0.9824124,3.73E-06,0.99702543
504,1030.71,1040.56,0.9989961,0.9746585,0.99840975,0.41922304,0.008697325,0.6094478,0.9724591,2.03E-05,0.9923706
505,1027.37,1031.1,0.9959288,0.9611597,0.9953754,0.44326738,0.02253031,0.56398344,0.9445607,0.00014292,0.9858866
506,1022.58,1027.65,0.9587244,0.8413198,0.93531495,0.54177713,0.15007152,0.44758832,0.78292197,0.025931558,0.8920097
507,1028.06,1028.09,0.36593616,0.40520966,0.2954836,0.6094652,0.7190828,0.32433075,0.32412916,0.8450321,0.44653547
508,1060.27,1028.54,5.95E-05,0.003404484,5.80E-05,0.74235034,0.99958736,0.12853372,0.003224652,0.99999976,0.002535415
509,1070.25,1062.92,0.000239754,0.005172906,0.000253501,0.7401564,0.998787,0.15693662,0.008148692,0.99999845,0.003886429
510,1077.96,1070.5,0.000285909,0.005192116,0.000294419,0.7610307,0.99799734,0.16292274,0.009207509,0.999998,0.002672594
511,1078.75,1077.23,0.001051152,0.012846798,0.001135419,0.73755985,0.99313015,0.20670585,0.021698462,0.99996555,0.007098895
512,1095.34,1080.65,0.001279137,0.015438238,0.001806878,0.7299346,0.9861179,0.2205962,0.026454767,0.9999106,0.010738982
513,1095.17,1095.61,0.004196751,0.036171317,0.008192481,0.71903235,0.9691695,0.25427693,0.05800312,0.99928266,0.0194082
514,1096.48,1094.46,0.005832073,0.053816054,0.01361292,0.70436096,0.9503409,0.29910508,0.08611715,0.9970381,0.035903696
515,1064.88,1093.85,0.60556424,0.455608,0.61666447,0.5599545,0.4329716,0.41880256,0.5586308,0.2015043,0.67484784
516,1071.25,1066.85,0.69957465,0.5012853,0.7697499,0.58494425,0.35519412,0.43101948,0.64069843,0.1465535,0.5945281
517,1083.48,1064.53,0.16758354,0.270454,0.24783842,0.60725635,0.7508464,0.36077532,0.30849978,0.769974,0.31084412
518,1069.59,1086.67,0.9900388,0.8758603,0.98618186,0.5002718,0.04243042,0.52428424,0.9072481,0.001718988,0.9543494
519,1093.67,1072.14,0.11159007,0.24378969,0.17112908,0.62887704,0.79833484,0.33834833,0.2509931,0.88126403,0.21763909
520,1102.66,1092.17,0.25663325,0.37551075,0.3516467,0.6345719,0.7014665,0.34830245,0.36032966,0.74994534,0.2640028
521,1115.01,1102.89,0.06577247,0.19337785,0.07662062,0.6650572,0.894882,0.29919145,0.17432791,0.975706,0.10222083
522,1113.84,1117.36,0.3526893,0.41745842,0.34480703,0.62238747,0.6678747,0.3480277,0.37629116,0.7027178,0.32297602
523,1106.13,1112.84,0.9337299,0.78995204,0.8963636,0.56430584,0.19279672,0.4336186,0.74709,0.04113528,0.79837877
524,1101.53,1108.07,0.9226318,0.74476594,0.8058498,0.5396754,0.24234255,0.420877,0.69292164,0.05988483,0.8449513
525,1101.6,1098.44,0.9977417,0.9337381,0.99157375,0.48067796,0.021331875,0.53846407,0.9409743,0.000557121,0.9787107
526,1125.86,1107.53,0.2946566,0.3257483,0.23399135,0.6174385,0.64207554,0.35500723,0.33713126,0.7372147,0.33402678
527,1120.46,1125.34,0.7001699,0.5021359,0.710802,0.60635495,0.30515593,0.41692457,0.61278385,0.2008655,0.5078319
528,1127.24,1121.06,0.58854735,0.4744782,0.5716199,0.6140309,0.40389055,0.39252082,0.52106684,0.3516395,0.42313606
529,1125.81,1125.78,0.8279681,0.63573223,0.7639636,0.58187443,0.29947782,0.41198662,0.6366036,0.13907783,0.6483659
530,1121.64,1122.07,0.7956055,0.5964508,0.69072044,0.5621099,0.3252413,0.41157347,0.59376454,0.15361574,0.7045544
531,1127.79,1122.8,0.7301182,0.5646859,0.66994435,0.5781492,0.42724222,0.3965037,0.56673104,0.24613322,0.61640674
532,1121.06,1122.92,0.9977215,0.93174237,0.99338186,0.458476,0.018207295,0.55823034,0.9477969,0.00031067,0.98448837
533,1089.47,1116.89,0.99961287,0.98124516,0.9992324,0.37013236,0.004059266,0.6590343,0.98476565,2.88E-06,0.9973562
534,1083.61,1081.48,0.99927634,0.97718835,0.9990403,0.39589214,0.006211622,0.63914853,0.9805909,6.62E-06,0.9948173
535,1079.25,1082.22,0.99728334,0.9477974,0.9967603,0.44940794,0.016866494,0.58607256,0.95850974,9.63E-05,0.9826072
536,1079.38,1077.49,0.98724014,0.86590713,0.98354936,0.47850242,0.05616588,0.53002036,0.9010171,0.001571654,0.9592601
537,1092.54,1081.16,0.29612094,0.27088758,0.26943973,0.5889097,0.71696174,0.35147557,0.3307573,0.81142914,0.43745384
538,1094.16,1092.08,0.09187241,0.1920811,0.11040988,0.630885,0.8899021,0.30377397,0.19461246,0.96983486,0.20502794
539,1075.63,1092.44,0.037495892,0.15649892,0.042176556,0.6433328,0.9344049,0.2764124,0.11745766,0.98998183,0.13705827
540,1071.69,1075.63,0.17624365,0.3251879,0.21324147,0.6253547,0.8273931,0.3186956,0.25683373,0.92009,0.28178972
541,1067.36,1073.36,0.022613091,0.11684991,0.041279368,0.6586209,0.95739424,0.2765176,0.11047963,0.9938113,0.08706218
542,1051.87,1063.2,0.5803985,0.41963288,0.49862146,0.5763473,0.5099288,0.38780788,0.4898126,0.45321143,0.6112968
543,1055.33,1048.98,0.59014374,0.3798626,0.52164584,0.57223,0.5095447,0.39633983,0.51316196,0.4294496,0.6178643
544,1047.22,1056.28,0.5856672,0.37800896,0.59185547,0.5812073,0.5130059,0.40292466,0.53499097,0.41371247,0.57717574
545,1064.59,1049.27,9.32E-05,0.003519227,0.000203201,0.7282343,0.99908626,0.16297135,0.006277344,0.9999982,0.003318653
546,1048.92,1062.9,0.001956604,0.025207901,0.005571872,0.7007724,0.99075717,0.23373666,0.038207352,0.99972016,0.014868599
547,1049.33,1046.88,0.008231246,0.05205486,0.013953717,0.67611283,0.9703728,0.25949293,0.07096752,0.998184,0.038089287
548,1080.29,1049.72,0.000576681,0.006797252,0.000352231,0.7249954,0.994578,0.18559563,0.012463057,0.99998975,0.007700324
549,1090.1,1080.66,0.001194125,0.011572802,0.001296629,0.75081474,0.989239,0.20458476,0.023855107,0.99996936,0.006192233
550,1104.51,1093.61,0.002975163,0.023302747,0.003367773,0.7307976,0.97674793,0.24097833,0.041726112,0.999767,0.013594913
551,1091.84,1102.6,0.005881944,0.038515083,0.007717789,0.7195961,0.9651204,0.26290524,0.06364539,0.99921453,0.021365039
552,1098.87,1092.36,0.019058887,0.0825942,0.02791483,0.6928337,0.92555064,0.2965406,0.11920853,0.9936506,0.048971046
553,1104.18,1101.15,0.043401618,0.14388804,0.075717635,0.68483293,0.83001393,0.33511972,0.1990757,0.9639106,0.082275115
554,1109.55,1104.57,0.08585385,0.2099479,0.16069338,0.6816224,0.7481447,0.34272572,0.26088953,0.91584986,0.10023396
555,1121.9,1113.38,0.1326917,0.24647585,0.17206395,0.6539675,0.6603251,0.359399,0.29699922,0.8359142,0.19236505
556,1121.1,1121.16,0.45274174,0.4449458,0.49758056,0.6237016,0.44883674,0.37972242,0.47201133,0.42886886,0.37981096
557,1125.07,1119.43,0.4628313,0.45790294,0.3447889,0.6224214,0.5107751,0.38847125,0.44111124,0.48895204,0.377298
558,1124.66,1123.89,0.74808335,0.62295485,0.7084171,0.60201603,0.3154614,0.4133539,0.6087176,0.15638112,0.54877627
559,1125.59,1126.39,0.9612748,0.82549,0.933864,0.55039984,0.115665115,0.44027933,0.78766537,0.018037252,0.84775907
560,1142.71,1126.57,0.75536436,0.5915383,0.575067,0.58211106,0.36208123,0.3992304,0.55611,0.21057838,0.64116347
561,1139.78,1142.82,0.9832424,0.872049,0.9636613,0.5267444,0.075911686,0.47318357,0.8556109,0.006594474,0.92502475
562,1134.28,1139.49,0.99630404,0.9342517,0.9891845,0.48538557,0.032629233,0.5234352,0.9265964,0.000949455,0.97515
563,1124.83,1131.1,0.9993432,0.9692068,0.9976138,0.44938603,0.008918752,0.5749058,0.96803457,8.31E-05,0.9911193
564,1148.67,1131.69,0.52655506,0.4600857,0.38636497,0.5835068,0.54067355,0.37381744,0.43141317,0.46590927,0.53643125
565,1142.16,1148.64,0.906374,0.72588193,0.8645094,0.5647786,0.23327744,0.42956302,0.7181383,0.06293472,0.76545954
566,1147.7,1142.31,0.82479393,0.61611,0.68102074,0.55940354,0.30987087,0.4195367,0.62007225,0.13021207,0.734769
567,1144.73,1146.75,0.9564586,0.7832335,0.9202142,0.5338065,0.15215941,0.46001726,0.7941623,0.021782951,0.8764755
568,1141.2,1145.97,0.9169889,0.7131335,0.8436208,0.5386545,0.20074506,0.4379374,0.7140962,0.047640804,0.8427015
569,1146.24,1143.49,0.9263718,0.7530754,0.89482445,0.5422671,0.19519615,0.44531116,0.7473537,0.037536804,0.8398829
570,1137.03,1144.96,0.98586524,0.85950875,0.9690225,0.5052909,0.066362165,0.5004827,0.8724369,0.004092875,0.9422179
571,1160.75,1140.68,0.012788214,0.06418818,0.014321945,0.6557746,0.9568825,0.27716494,0.08388951,0.9955804,0.06705963
572,1159.97,1159.81,0.0590889,0.15187094,0.10102871,0.6443388,0.8962371,0.32135242,0.20698012,0.96269107,0.13448748
573,1158.06,1161.57,0.22927399,0.30689904,0.31564865,0.60590637,0.7634645,0.35673496,0.34239823,0.7723681,0.33634788
574,1165.15,1158.36,0.32520518,0.3345738,0.4302904,0.6023068,0.67243046,0.37143555,0.40898332,0.6436557,0.39100826
575,1165.32,1165.32,0.46119595,0.3985917,0.54761386,0.6107023,0.5924785,0.37226042,0.46097767,0.5464113,0.38467848
576,1169.77,1164.28,0.5962116,0.464644,0.5433309,0.5716772,0.49930978,0.39343217,0.50597423,0.34790415,0.61081713
577,1178.1,1171.32,0.20974293,0.26001683,0.23635371,0.60884494,0.7281252,0.34629852,0.3142098,0.81184155,0.31708273
578,1173.81,1177.82,0.7590694,0.5729707,0.7396014,0.5604107,0.37217557,0.4133383,0.611171,0.16677034,0.711942
579,1176.19,1177.47,0.45120254,0.40119952,0.4902704,0.57236594,0.61380774,0.381391,0.45239228,0.4858124,0.5536453
580,1184.71,1176.83,0.79391354,0.5759661,0.78832996,0.57949746,0.29831967,0.41310063,0.6352932,0.1499713,0.6556558
581,1165.9,1178.64,0.996648,0.9257072,0.992961,0.45769608,0.018442418,0.56580764,0.9434251,0.000280596,0.9825752
582,1178.17,1166.74,0.8220901,0.5761966,0.77523017,0.56796217,0.27724054,0.41984135,0.644942,0.13062674,0.70872587
583,1180.26,1179.82,0.886888,0.64803195,0.8169809,0.56433314,0.2089524,0.43860778,0.7012886,0.07473627,0.76868635
584,1183.08,1180.52,0.5600193,0.43371263,0.5605905,0.6117973,0.5287689,0.38986716,0.51117617,0.47008076,0.42730966
585,1185.62,1184.74,0.12189807,0.21226348,0.13986726,0.6379409,0.8053184,0.33310214,0.24782188,0.9187739,0.18985926
586,1185.64,1184.88,0.90328974,0.67866594,0.8435556,0.5698501,0.18890193,0.4321375,0.71174693,0.069063246,0.756081
587,1182.45,1183.84,0.5829293,0.4746348,0.47094384,0.59149325,0.4985123,0.37680757,0.4664027,0.45218828,0.5262348
588,1183.78,1184.47,0.6334015,0.49824047,0.588909,0.5898234,0.4451314,0.39156052,0.5239251,0.34568164,0.56484103
589,1183.26,1183.87,0.88275063,0.67424375,0.82864165,0.57758373,0.22659415,0.42889348,0.6957767,0.08819925,0.7207021
590,1184.38,1185.71,0.11847814,0.19546841,0.11442592,0.62672025,0.8121768,0.33161518,0.23530962,0.9218529,0.22007813
591,1193.57,1187.86,0.019350117,0.089954086,0.027562525,0.67539304,0.93594193,0.2816554,0.108938284,0.993138,0.058019694
592,1197.96,1193.79,0.03485624,0.120684154,0.038476776,0.6578892,0.90620935,0.2928122,0.13443099,0.985333,0.094694376
593,1221.06,1198.34,0.001737014,0.0203693,0.002085415,0.7083971,0.98050416,0.23220004,0.031465445,0.9997507,0.015902273
594,1225.85,1221.2,0.011026849,0.06082364,0.014378058,0.6925759,0.9497055,0.26451072,0.082042396,0.997401,0.0342531
595,1223.25,1223.24,0.04647844,0.13261169,0.055618215,0.66135764,0.91490126,0.30343422,0.15758261,0.9823965,0.089356
596,1213.4,1223.59,0.5751408,0.46406993,0.47309422,0.5794394,0.5227344,0.387796,0.47744972,0.4034319,0.5704564
597,1218.71,1213.14,0.8482786,0.60805804,0.74702275,0.5620114,0.28630465,0.42684954,0.654001,0.11374638,0.735246
598,1213.54,1213.04,0.9716742,0.7834903,0.938035,0.53009254,0.10214336,0.48370665,0.8303905,0.012471569,0.8985765
599,1199.21,1209.07,0.99908435,0.9502776,0.99757046,0.4439975,0.007418725,0.6160712,0.9736752,4.40E-05,0.9894851
600,1197.75,1200.44,0.9985695,0.9435751,0.9972651,0.4587818,0.010536148,0.6057437,0.96964574,7.04E-05,0.9837953
601,1178.34,1194.79,0.9974112,0.9520885,0.99659544,0.4418694,0.013412956,0.59876513,0.9603812,6.56E-05,0.98614407
602,1178.59,1178.33,0.9930421,0.92292285,0.9913845,0.4936495,0.030729936,0.5449366,0.92735225,0.000603571,0.9594359
603,1196.69,1183.75,0.5530303,0.4578091,0.46714044,0.5857602,0.5038554,0.37586448,0.44876006,0.5095773,0.57006335
604,1199.73,1196.12,0.09714643,0.20932154,0.122131474,0.6446324,0.87073845,0.3125137,0.20960331,0.96190375,0.16730009
605,1197.84,1198.07,0.029223021,0.14354554,0.034059677,0.6678923,0.9456902,0.272936,0.11164014,0.99312556,0.08600741
606,1180.73,1192.51,0.8323589,0.69099915,0.76797307,0.56975144,0.29056922,0.41587508,0.6334361,0.1369915,0.76703715
607,1198.35,1183.7,0.000361422,0.015359723,0.000640405,0.73411196,0.99791616,0.17400703,0.011668651,0.9999883,0.005570292
608,1189.4,1194.16,0.040778685,0.11639629,0.056632757,0.6636381,0.92807066,0.30008265,0.15437676,0.98640126,0.087148935
609,1187.76,1189.08,0.12025169,0.1869563,0.123104304,0.62355405,0.8275837,0.33336204,0.2442095,0.9277491,0.23038161
610,1180.55,1182.96,0.26505378,0.24876982,0.24450321,0.60426164,0.70389205,0.36277327,0.35385504,0.7847613,0.35958305
611,1206.07,1186.6,0.000320191,0.007088135,0.000378211,0.73154277,0.99626166,0.17675959,0.010671937,0.99999213,0.005843968
612,1221.53,1206.81,0.001078445,0.015241405,0.001758715,0.738465,0.985207,0.21891929,0.026567271,0.99992406,0.008786855
613,1224.71,1219.93,0.000984839,0.016821634,0.002591921,0.7648202,0.9849095,0.2138364,0.027261237,0.9999392,0.004993179
614,1223.12,1223.87,0.006637968,0.049221978,0.013950278,0.719144,0.96768546,0.24241427,0.06482187,0.99914944,0.01891601
615,1223.75,1227.25,0.026652642,0.10452,0.03724254,0.64308345,0.93022716,0.2812027,0.12333748,0.9894258,0.10967355
