index,Close,Open,a,b,c,d,e,f,g,h
436,1167.72,1172.7,0.28540787,0.6244276,0.37952426,0.59072983,0.37662697,0.5779185,0.6058857,0.23261628
437,1165.73,1170.03,0.2646392,0.61622113,0.35234582,0.5938757,0.3778367,0.60514086,0.6342324,0.21463072
438,1166.59,1167.58,0.286329,0.63248426,0.38081214,0.58581424,0.3869029,0.579053,0.59218186,0.23408419
439,1173.22,1167.71,0.3260541,0.6662787,0.38177145,0.5517169,0.40415862,0.5880888,0.4969849,0.282902
440,1173.27,1173.75,0.3184871,0.6579376,0.3855197,0.55590403,0.39790604,0.5795661,0.5156496,0.2788773
441,1169.43,1171.75,0.29314604,0.6502331,0.38327977,0.57106453,0.3997726,0.5812026,0.5524149,0.25546202
442,1178.1,1171.23,0.3272549,0.6618492,0.34649205,0.54593736,0.40372023,0.6218794,0.503045,0.28724846
443,1187.44,1178.71,0.3512267,0.6660322,0.33262038,0.5278549,0.40399948,0.63851625,0.46059927,0.32608384
444,1189.44,1186.01,0.34794047,0.6746794,0.34021294,0.52462393,0.40851492,0.6337788,0.45364293,0.32638276
445,1182.45,1188.23,0.29290062,0.6652835,0.3466437,0.5555085,0.40834948,0.62248254,0.5405491,0.25920758
446,1186.44,1181.75,0.2993239,0.6652962,0.35679096,0.5573456,0.41045684,0.61172795,0.5331194,0.26283905
447,1194.37,1187.47,0.32933828,0.6712666,0.3489797,0.5428422,0.41160592,0.62322587,0.48614156,0.30105293
448,1196.48,1194.94,0.32489643,0.68218297,0.35158026,0.5352035,0.41527006,0.62155116,0.48001942,0.30286568
449,1197.3,1195.94,0.304048,0.6791795,0.34898826,0.5425009,0.41708213,0.623333,0.5054826,0.28060982
450,1210.65,1198.69,0.30972594,0.6850519,0.31261945,0.5291802,0.42088193,0.66116095,0.4933164,0.29221764
451,1211.67,1210.77,0.32800424,0.68452984,0.33804458,0.53114814,0.4166823,0.63941026,0.47146198,0.31010017
452,1192.13,1210.17,0.25545996,0.6595863,0.35279992,0.5665802,0.4049754,0.61894643,0.5938649,0.2166377
453,1197.52,1192.06,0.28887334,0.6769491,0.38662234,0.55580467,0.40991956,0.5834272,0.5376992,0.2526454
454,1207.17,1199.04,0.32470527,0.67801195,0.36326727,0.54386204,0.40842915,0.60634667,0.50130004,0.28488162
455,1205.94,1207.16,0.3153551,0.66607636,0.36275035,0.552903,0.40309167,0.60521185,0.5187501,0.27839652
456,1208.67,1202.52,0.3027523,0.68060774,0.35299987,0.54591584,0.41018853,0.62051964,0.52834964,0.25630936
457,1217.28,1207.87,0.3453672,0.7147142,0.34194455,0.5082635,0.424535,0.64085823,0.43579933,0.3112259
458,1212.05,1217.07,0.34803313,0.6929337,0.36308774,0.5259338,0.41578248,0.6165997,0.44429615,0.31652245
459,1183.71,1209.92,0.25392178,0.64483035,0.4087321,0.584749,0.3969226,0.56229746,0.61184055,0.2049897
460,1191.36,1184.59,0.2966458,0.6849372,0.41366822,0.56057996,0.41197658,0.5643964,0.5292812,0.24525231
461,1206.78,1193.3,0.3330617,0.703316,0.32430372,0.5244068,0.42536795,0.6568933,0.4666034,0.2851503
462,1186.69,1206.77,0.30396143,0.6727069,0.35751605,0.55934596,0.4098111,0.62100685,0.54289144,0.24528587
463,1202.26,1188.58,0.33908233,0.6862401,0.36995372,0.53565687,0.41073456,0.60312,0.47411233,0.29072133
464,1173.6,1197.5,0.2639898,0.66305715,0.37841433,0.5638018,0.39928964,0.5935892,0.60040176,0.21154054
465,1165.9,1169.24,0.29032296,0.67015344,0.4028535,0.5613935,0.40338588,0.56911415,0.5423571,0.25420907
466,1128.15,1164.38,0.2137402,0.61526555,0.38981792,0.57047766,0.37963954,0.5685089,0.6709016,0.16419321
467,1110.88,1127.04,0.28557718,0.6232899,0.35711974,0.5796284,0.38093063,0.61717564,0.6039719,0.23766498
468,1159.73,1122.27,0.3284033,0.6551004,0.28164992,0.54197824,0.40458837,0.6787618,0.51492614,0.29107177
469,1155.79,1156.39,0.40578437,0.6906572,0.32647702,0.517898,0.40972957,0.6493934,0.3878926,0.3717671
470,1171.67,1155.43,0.4457551,0.7257292,0.34965894,0.4766184,0.4257926,0.63687444,0.29317224,0.4296223
471,1157.44,1170.04,0.39981735,0.7020227,0.34803703,0.50416553,0.41078869,0.62619495,0.38342327,0.3752413
472,1135.68,1157.19,0.36109316,0.6694983,0.39539975,0.532262,0.40685192,0.57117605,0.41176897,0.3593997
473,1136.94,1136.52,0.3698157,0.66589725,0.36426017,0.5426074,0.41093722,0.6063325,0.421982,0.35262153
474,1120.8,1138.78,0.28310698,0.64052296,0.30669126,0.5725972,0.38524923,0.6562842,0.62185913,0.23744987
475,1115.05,1119.57,0.28670767,0.63751864,0.2969809,0.58237016,0.39602444,0.6657767,0.60653174,0.2538993
476,1071.59,1107.34,0.23286255,0.63498753,0.28644693,0.58327657,0.390095,0.6792713,0.69826835,0.1864485
477,1087.69,1067.26,0.30835098,0.69615364,0.3924745,0.5299526,0.41062582,0.5764739,0.49254346,0.2798922
478,1073.65,1084.78,0.33294111,0.6893921,0.42133567,0.52295214,0.39807034,0.53783774,0.45313808,0.33048996
479,1074.03,1067.42,0.3125606,0.72096723,0.37000948,0.49682525,0.42593756,0.6024816,0.42814955,0.31924748
480,1067.95,1075.51,0.35937354,0.6783129,0.377367,0.53637815,0.400253,0.59656394,0.45672768,0.31165677
481,1103.06,1074.27,0.35890663,0.70032364,0.30962974,0.50887036,0.42737895,0.66557914,0.40871555,0.3498933
482,1089.41,1102.59,0.42688292,0.7058864,0.35884735,0.50138044,0.42646998,0.63407534,0.31996554,0.40372893
483,1070.71,1087.3,0.36483392,0.7139783,0.33461958,0.5123471,0.43080458,0.65168583,0.39635342,0.34344655
484,1098.38,1073.01,0.38000995,0.7438352,0.30826792,0.47350836,0.46085936,0.68694645,0.33490857,0.38683143
485,1102.83,1098.82,0.3752726,0.71298534,0.27884758,0.49836728,0.44791263,0.70919657,0.37650424,0.39046723
486,1064.88,1098.43,0.2546781,0.705662,0.281901,0.5426448,0.41627586,0.6946592,0.60306215,0.2052868
487,1050.47,1065.84,0.2717419,0.66810197,0.3686739,0.5722891,0.39860398,0.5895143,0.5886374,0.24643981
488,1062,1050.81,0.30029687,0.7487283,0.32431167,0.50492555,0.43958506,0.66575336,0.47870412,0.26445425
489,1055.69,1062.75,0.3188838,0.7219615,0.3310493,0.51611507,0.43142664,0.6535615,0.4594248,0.29221427
490,1086.84,1058.77,0.3611938,0.7748598,0.30063087,0.44990218,0.4709035,0.7056738,0.33831635,0.36544618
491,1091.6,1082.65,0.39856526,0.78187656,0.2862612,0.44366682,0.48353913,0.73212695,0.29959998,0.4063964
492,1089.63,1095,0.35337695,0.72383803,0.29048914,0.49699855,0.43772036,0.70238495,0.42288995,0.3415574
493,1115.23,1091.21,0.37134355,0.72785085,0.29467195,0.49004832,0.45840028,0.7051905,0.3607042,0.38251954
494,1114.61,1114.02,0.36441568,0.71292126,0.3171698,0.5074622,0.4428095,0.681759,0.3946751,0.37288365
495,1116.04,1115.98,0.38127893,0.72371906,0.32793507,0.49676445,0.44545692,0.68122154,0.3817503,0.34178776
496,1117.51,1116.16,0.37909102,0.7058839,0.33561406,0.5169177,0.44037396,0.6647065,0.3892205,0.3421704
497,1113.2,1122.79,0.32444397,0.68691814,0.36247718,0.5423719,0.40427232,0.61566466,0.49382237,0.27145132
498,1095.31,1113.9,0.2909157,0.69246936,0.3898898,0.55238575,0.3980655,0.58055735,0.5501499,0.22987959
499,1092.04,1095.57,0.26823503,0.6991752,0.421523,0.5612505,0.36721212,0.5438715,0.62111163,0.18222481
500,1073.69,1090.93,0.24469185,0.6843718,0.42019144,0.5801172,0.36231118,0.5463796,0.66163206,0.15242968
501,1076.76,1075.1,0.2348617,0.6513121,0.40849817,0.5924831,0.3665518,0.5404173,0.6678653,0.17687014
502,1074.57,1077.5,0.2653603,0.6543414,0.4601392,0.5862388,0.369042,0.48875913,0.6035997,0.21568595
503,1041.24,1071.1,0.20369771,0.6059262,0.4322168,0.62117004,0.3589702,0.52085763,0.72135884,0.14383106
504,1030.71,1040.56,0.25696445,0.6212495,0.45632187,0.60952777,0.37051126,0.5015577,0.62975496,0.19899528
505,1027.37,1031.1,0.26255456,0.59701145,0.38323095,0.61662,0.36853644,0.5823025,0.65774,0.19111624
506,1022.58,1027.65,0.32514378,0.6318758,0.39934397,0.5850887,0.37858686,0.5674259,0.5586169,0.2367869
507,1028.06,1028.09,0.31923562,0.6517851,0.31361866,0.56726134,0.39779392,0.66503334,0.5608939,0.22680454
508,1060.27,1028.54,0.3696412,0.66600674,0.3217179,0.5252323,0.4152835,0.64736223,0.42081767,0.3323173
509,1070.25,1062.92,0.40265873,0.677052,0.32010502,0.5078395,0.42837355,0.65619224,0.36001298,0.40703034
510,1077.96,1070.5,0.43744427,0.7288585,0.31532064,0.458424,0.46969688,0.68462396,0.27189177,0.4537268
511,1078.75,1077.23,0.41533116,0.7313242,0.3105777,0.4660721,0.4727243,0.6871041,0.29233643,0.43949208
512,1095.34,1080.65,0.36109695,0.71347916,0.2442285,0.48505417,0.46625888,0.7442036,0.3849841,0.37997147
513,1095.17,1095.61,0.35073063,0.7018137,0.26490566,0.5049489,0.4444392,0.7194272,0.42857447,0.3561726
514,1096.48,1094.46,0.28167877,0.6684021,0.27930006,0.5501944,0.4123108,0.6764903,0.5641969,0.28013802
515,1064.88,1093.85,0.21720392,0.63501734,0.31782997,0.5922261,0.36098227,0.6157769,0.7144322,0.16830997
516,1071.25,1066.85,0.26198405,0.66772515,0.35684887,0.569216,0.3813569,0.58990246,0.6298274,0.2232335
517,1083.48,1064.53,0.27006963,0.67162377,0.37624413,0.5526201,0.39541703,0.5773672,0.5735242,0.25167662
518,1069.59,1086.67,0.26153052,0.6584876,0.39307886,0.5669968,0.3698881,0.5569271,0.62096745,0.21864438
519,1093.67,1072.14,0.29903558,0.67950463,0.36313164,0.54043883,0.40326226,0.603575,0.52669895,0.27461737
520,1102.66,1092.17,0.33672494,0.6802099,0.35105282,0.5373916,0.39465663,0.62496257,0.4973436,0.2951079
521,1115.01,1102.89,0.4110396,0.7103808,0.3663392,0.49297878,0.4438969,0.63970697,0.32889572,0.40584973
522,1113.84,1117.36,0.37182623,0.69612086,0.3618305,0.51834166,0.41191497,0.6308109,0.4156255,0.33796138
523,1106.13,1112.84,0.32812506,0.68449664,0.39553145,0.5505869,0.3887955,0.5786022,0.51646864,0.26296252
524,1101.53,1108.07,0.29753846,0.6662587,0.3501938,0.57751584,0.38951516,0.62300044,0.58260185,0.20948856
525,1101.6,1098.44,0.28021023,0.6643172,0.37106818,0.5833978,0.38557023,0.59519243,0.611169,0.19878983
526,1125.86,1107.53,0.31127697,0.68500954,0.3378563,0.53760946,0.40758786,0.6355611,0.5154029,0.26295578
527,1120.46,1125.34,0.30897877,0.69903225,0.34203756,0.5334556,0.4174275,0.63196814,0.5094464,0.27956623
528,1127.24,1121.06,0.33015308,0.7111768,0.36970857,0.5171465,0.42423764,0.6126247,0.45355797,0.30736735
529,1125.81,1125.78,0.33755255,0.7012148,0.39799017,0.5274841,0.41317537,0.58219105,0.45660937,0.29871917
530,1121.64,1122.07,0.31181464,0.7003757,0.41615963,0.52987355,0.41791725,0.5589151,0.46881488,0.2819236
531,1127.79,1122.8,0.33696342,0.681471,0.3938702,0.54161626,0.40258557,0.58155876,0.47994646,0.28504124
532,1121.06,1122.92,0.2674681,0.64679813,0.35381547,0.586392,0.38196194,0.61091524,0.62808913,0.19770911
533,1089.47,1116.89,0.2185147,0.60433865,0.3889776,0.6333532,0.37439153,0.57726294,0.7230013,0.14254627
534,1083.61,1081.48,0.24036048,0.61504495,0.42057613,0.6288736,0.37364846,0.54416406,0.6883262,0.17101036
535,1079.25,1082.22,0.27963388,0.6354831,0.44452894,0.5917838,0.37183428,0.51493806,0.60615414,0.21818283
536,1079.38,1077.49,0.28711805,0.6333858,0.4034032,0.5770269,0.38209575,0.55144316,0.57918847,0.23749526
537,1092.54,1081.16,0.2948921,0.6521217,0.34637555,0.5482026,0.3968828,0.61376107,0.5382619,0.25918743
538,1094.16,1092.08,0.3265525,0.65324825,0.33621037,0.55308926,0.39985788,0.6337347,0.5124463,0.2778031
539,1075.63,1092.44,0.3265695,0.66780096,0.35105094,0.54441535,0.41505262,0.6272525,0.47893873,0.27871954
540,1071.69,1075.63,0.34636417,0.66375273,0.3779594,0.5497511,0.40592867,0.59759516,0.46900278,0.29824233
541,1067.36,1073.36,0.33660042,0.6474262,0.36893088,0.5556551,0.39802188,0.5970721,0.49715725,0.29489288
542,1051.87,1063.2,0.29124084,0.64224887,0.31253493,0.5713663,0.40921673,0.65921736,0.5708252,0.24617913
543,1055.33,1048.98,0.2940914,0.64595056,0.30171445,0.56402135,0.40560699,0.6648766,0.5693635,0.25752613
544,1047.22,1056.28,0.29528403,0.63159746,0.32466277,0.57059634,0.39143154,0.6339459,0.58403146,0.2606626
545,1064.59,1049.27,0.3146905,0.6614812,0.33626068,0.52657026,0.40842927,0.61231107,0.47835797,0.32935032
546,1048.92,1062.9,0.34001863,0.68119425,0.37727892,0.5183352,0.4059703,0.58130515,0.44606763,0.34284008
547,1049.33,1046.88,0.33846378,0.70077276,0.35714418,0.50746363,0.42003512,0.61316496,0.42568362,0.34165788
548,1080.29,1049.72,0.37325686,0.7213486,0.2790834,0.46750152,0.45393673,0.7023645,0.33740136,0.4098032
549,1090.1,1080.66,0.42109227,0.73037386,0.27542233,0.4572184,0.45510137,0.72194177,0.29329816,0.45573992
550,1104.51,1093.61,0.41641015,0.7267524,0.27361363,0.46067914,0.46572754,0.72525185,0.29430762,0.45456058
551,1091.84,1102.6,0.37268907,0.7172905,0.30025604,0.49062172,0.44727296,0.6872253,0.37890938,0.38814923
552,1098.87,1092.36,0.36304307,0.7160757,0.3110271,0.49875334,0.448861,0.67728573,0.39082024,0.37888497
553,1104.18,1101.15,0.31559217,0.7068984,0.30023348,0.5220923,0.42862186,0.6739898,0.48664442,0.31184462
554,1109.55,1104.57,0.3237815,0.72901237,0.32925186,0.5101004,0.43779498,0.65608233,0.4627348,0.3134055
555,1121.9,1113.38,0.28914574,0.70881796,0.29396176,0.5297267,0.42587155,0.6818614,0.5247574,0.26865324
556,1121.1,1121.16,0.2946218,0.7086745,0.32700863,0.53445,0.41004297,0.650845,0.53837603,0.24793684
557,1125.07,1119.43,0.34637734,0.73280144,0.37719503,0.5057888,0.4453251,0.6176493,0.40384895,0.33547533
558,1124.66,1123.89,0.33018106,0.72081834,0.39573926,0.5190757,0.42178845,0.59090024,0.4538596,0.30100888
559,1125.59,1126.39,0.31673256,0.71243554,0.3865236,0.52581304,0.398548,0.5976711,0.5026603,0.2572537
560,1142.71,1126.57,0.32151902,0.69673014,0.3571328,0.53425443,0.4040917,0.622747,0.503543,0.258889
561,1139.78,1142.82,0.29792956,0.67275524,0.35660058,0.56312907,0.3774607,0.61471623,0.5775382,0.2234185
562,1134.28,1139.49,0.29188168,0.65760344,0.38460222,0.5796851,0.37315276,0.5811421,0.5930516,0.21734758
563,1124.83,1131.1,0.28320026,0.67087287,0.40519035,0.57422435,0.37967288,0.56359553,0.59159625,0.20615585
564,1148.67,1131.69,0.3123099,0.68490833,0.36947113,0.5383258,0.40541515,0.60556835,0.49893463,0.26372188
565,1142.16,1148.64,0.33081475,0.6793207,0.3913653,0.5476937,0.3975784,0.58320385,0.4931214,0.28146163
566,1147.7,1142.31,0.30845314,0.6793688,0.37798777,0.5482163,0.4081343,0.59371567,0.50366205,0.2684144
567,1144.73,1146.75,0.31553578,0.666815,0.3844962,0.56163913,0.39764473,0.58620995,0.517992,0.2691132
568,1141.2,1145.97,0.2901079,0.66421324,0.36827177,0.5648928,0.39928716,0.60178006,0.55331683,0.23459916
569,1146.24,1143.49,0.31236714,0.6655406,0.38591692,0.55618465,0.39860365,0.5839145,0.51878864,0.26950037
570,1137.03,1144.96,0.29700622,0.6659914,0.4031863,0.5651255,0.397583,0.5642089,0.54814243,0.238685
571,1160.75,1140.68,0.32725707,0.6755038,0.32333347,0.52763385,0.41599125,0.6508915,0.47635177,0.30040345
572,1159.97,1159.81,0.34063902,0.64924,0.32733235,0.5497122,0.39773905,0.64188147,0.4927527,0.31760493
573,1158.06,1161.57,0.31995988,0.6507438,0.3724158,0.55613124,0.39580485,0.59233844,0.514697,0.2927326
574,1165.15,1158.36,0.300464,0.650353,0.3506817,0.5620699,0.39343446,0.61087,0.55996275,0.26303896
575,1165.32,1165.32,0.3300587,0.68329394,0.38478592,0.5407692,0.40543252,0.5869533,0.5055236,0.27807727
576,1169.77,1164.28,0.2899122,0.6578462,0.3473561,0.5656315,0.40205458,0.6201879,0.56331956,0.24241556
577,1178.1,1171.32,0.30123892,0.6716033,0.31268495,0.5461021,0.40811878,0.661268,0.5359698,0.26289138
578,1173.81,1177.82,0.29379192,0.65968806,0.34993124,0.5640907,0.40219933,0.61958927,0.5553708,0.2529748
579,1176.19,1177.47,0.28799662,0.65194166,0.33910942,0.56722623,0.40013248,0.62785107,0.5695903,0.24740897
580,1184.71,1176.83,0.30562454,0.6825818,0.35564607,0.5431641,0.40349075,0.6174345,0.53758705,0.25560126
581,1165.9,1178.64,0.2547399,0.64972425,0.3665544,0.5784384,0.39284,0.60076714,0.6288206,0.19840553
582,1178.17,1166.74,0.29544666,0.67855614,0.35326236,0.5481312,0.40588018,0.6182322,0.547268,0.24665914
583,1180.26,1179.82,0.30669752,0.67376745,0.3501032,0.5501035,0.40363473,0.62198675,0.535877,0.25629547
584,1183.08,1180.52,0.3451271,0.67845994,0.38960242,0.5426245,0.40317866,0.57992166,0.47954786,0.30364892
585,1185.62,1184.74,0.3289547,0.683932,0.3468059,0.53064644,0.4107426,0.62683094,0.47911972,0.29853103
586,1185.64,1184.88,0.32224607,0.694005,0.35816,0.5370858,0.41203883,0.6230041,0.49824172,0.2696613
587,1182.45,1183.84,0.32645053,0.69644606,0.37447798,0.5367106,0.42165324,0.60856843,0.47348604,0.27567363
588,1183.78,1184.47,0.31863943,0.6774121,0.35310227,0.5445613,0.4090451,0.62256473,0.50731105,0.2754541
589,1183.26,1183.87,0.33713424,0.68989044,0.37469673,0.53820205,0.41008183,0.60491204,0.4791589,0.2859555
590,1184.38,1185.71,0.30822024,0.67339015,0.3181556,0.5429807,0.41067562,0.6550898,0.52566075,0.26502025
591,1193.57,1187.86,0.34145105,0.69443786,0.32659656,0.5169201,0.4161081,0.65165526,0.45227423,0.31411207
592,1197.96,1193.79,0.33493477,0.6985079,0.31455758,0.51710486,0.42141238,0.6682873,0.4537029,0.30562073
593,1221.06,1198.34,0.35690373,0.71307033,0.2826181,0.4785122,0.4424023,0.7050639,0.3730577,0.37922838
594,1225.85,1221.2,0.3693433,0.72034836,0.3144105,0.48931688,0.44083965,0.6793286,0.36982718,0.37440667
595,1223.25,1223.24,0.3501005,0.7031474,0.37480566,0.5211213,0.42853484,0.6053406,0.42637807,0.32915667
596,1213.4,1223.59,0.29761544,0.6804804,0.37151965,0.5556347,0.41261247,0.59949154,0.5283477,0.2556299
597,1218.71,1213.14,0.30170646,0.68682504,0.37721407,0.5524204,0.41398418,0.5943899,0.5216472,0.2591128
598,1213.54,1213.04,0.29634902,0.6773765,0.3886169,0.56151634,0.40578264,0.57885593,0.5463043,0.2471389
599,1199.21,1209.07,0.26110938,0.659987,0.37417325,0.5765918,0.3936276,0.58991027,0.61957103,0.20799938
600,1197.75,1200.44,0.28334135,0.66131514,0.39358613,0.5705001,0.3888003,0.5693281,0.58858234,0.2317918
601,1178.34,1194.79,0.23966499,0.628287,0.40877518,0.5948448,0.37968436,0.55125546,0.6574946,0.19277841
602,1178.59,1178.33,0.2979623,0.66224015,0.4515662,0.56813127,0.39030737,0.5148752,0.5392535,0.255695
603,1196.69,1183.75,0.306463,0.6788375,0.3666782,0.53873986,0.4111339,0.6062429,0.49885356,0.2695166
604,1199.73,1196.12,0.34199953,0.67984414,0.37608087,0.5369077,0.4078584,0.595782,0.46389285,0.30426311
605,1197.84,1198.07,0.35073286,0.68231326,0.34954986,0.54240555,0.4182638,0.6332868,0.45783097,0.29379365
606,1180.73,1192.51,0.31554988,0.65667975,0.3527078,0.56338805,0.40524012,0.6243319,0.52770686,0.2629993
607,1198.35,1183.7,0.3684084,0.6822755,0.35414642,0.52667844,0.41630194,0.6223085,0.41974735,0.3309414
608,1189.4,1194.16,0.34711185,0.67262787,0.35859945,0.54241097,0.39966783,0.60740334,0.49230283,0.29590422
609,1187.76,1189.08,0.30540442,0.6662524,0.3193308,0.5517542,0.40927115,0.6518768,0.53088987,0.2730497
610,1180.55,1182.96,0.2967044,0.66145873,0.3055336,0.55643696,0.40894744,0.66376364,0.5467687,0.2705698
611,1206.07,1186.6,0.35135964,0.69842905,0.26209,0.48758423,0.42502153,0.7128016,0.40612286,0.3635306
612,1221.53,1206.81,0.37890518,0.71784836,0.25439253,0.46199465,0.43432415,0.7303924,0.3431936,0.42704138
613,1224.71,1219.93,0.39752722,0.7403199,0.28099394,0.45292345,0.4622362,0.7189991,0.30912825,0.44182
614,1223.12,1223.87,0.38471216,0.7307523,0.32105875,0.47643715,0.44264904,0.67534435,0.35399717,0.38854587
615,1223.75,1227.25,0.30731446,0.68020767,0.28341153,0.53626764,0.40359253,0.69085616,0.5100581,0.28860885
616,1228.28,1225.02,0.3434764,0.693597,0.37058157,0.5279769,0.42010954,0.6075481,0.43923682,0.3281681
617,1233,1230.14,0.3026614,0.6697309,0.3570752,0.55524874,0.40349007,0.6037505,0.53268594,0.28384188
618,1240.4,1233.85,0.29620832,0.6841988,0.34185785,0.5473381,0.40455142,0.6254717,0.55174744,0.2570146
619,1240.46,1242.52,0.29490486,0.6688942,0.34623048,0.5626309,0.39620155,0.6172947,0.57022566,0.25055623
620,1241.59,1241.84,0.31066158,0.6935376,0.38136333,0.537975,0.40988436,0.59077287,0.5055264,0.27844855
621,1235.23,1241.58,0.29468942,0.67706066,0.4031224,0.5526095,0.3946914,0.56262153,0.54235566,0.25608593
622,1242.87,1236.34,0.300837,0.68963844,0.38302281,0.5404689,0.40809363,0.58872694,0.5139978,0.26739863
623,1243.91,1243.63,0.3136321,0.68833065,0.36242595,0.54581255,0.40194294,0.61576754,0.52088964,0.25695652
624,1247.08,1245.76,0.321139,0.68704516,0.36187598,0.54722166,0.39875048,0.61568695,0.52626765,0.24935442
625,1254.6,1249.43,0.34225675,0.7072748,0.34781244,0.521538,0.41307288,0.63821983,0.46469814,0.28129694
626,1258.84,1254.94,0.37515843,0.717357,0.38576382,0.50541407,0.4224215,0.60097665,0.40744317,0.32162747
627,1256.77,1257.53,0.33801568,0.6932797,0.38203707,0.5330578,0.41166532,0.59809554,0.46544576,0.29215354
628,1257.54,1254.66,0.31741157,0.68236345,0.3813971,0.5490747,0.403614,0.5923828,0.51611537,0.25948575
629,1258.51,1259.1,0.30928978,0.6759823,0.3627789,0.5547409,0.40205437,0.61200064,0.5312736,0.25484195
630,1259.78,1258.78,0.30472165,0.6789421,0.34890908,0.5550553,0.40597495,0.62664384,0.53729504,0.24819359
631,1257.88,1259.44,0.29378983,0.6656617,0.3676203,0.56433225,0.40018296,0.6018576,0.5574784,0.24292347
632,1257.64,1256.76,0.29428658,0.66868275,0.38166228,0.56362283,0.40787458,0.5876934,0.5371807,0.25229177
633,1271.87,1257.62,0.29016173,0.6815615,0.2925278,0.52965045,0.41810712,0.68586695,0.5127237,0.26618913
634,1270.2,1272.95,0.29834062,0.6789637,0.3121647,0.5384536,0.41199633,0.6679073,0.5130397,0.2693168
635,1276.56,1268.78,0.30860692,0.67343867,0.31821537,0.53661644,0.40856367,0.65788245,0.50336325,0.28472146
636,1273.85,1276.29,0.2992781,0.6519056,0.33892587,0.56065345,0.39694193,0.62964267,0.5455814,0.26880035
637,1271.5,1274.41,0.28330067,0.6461183,0.35809478,0.5739963,0.39812776,0.6083364,0.5757791,0.24204394
638,1269.75,1270.84,0.29888552,0.6533954,0.3887429,0.57384235,0.39985082,0.57845974,0.5538177,0.25194246
639,1274.48,1272.58,0.31988358,0.67413133,0.36427796,0.54702437,0.4078826,0.607891,0.50295824,0.28156328
640,1285.96,1275.65,0.31950805,0.6802471,0.32942954,0.5339514,0.41164836,0.6432955,0.49568364,0.2890639
641,1283.76,1285.78,0.31306797,0.6721377,0.33942902,0.54623353,0.40537798,0.63087696,0.5196033,0.2804908
642,1293.24,1282.9,0.32227707,0.6812076,0.34514216,0.53127944,0.41316402,0.6282025,0.48003644,0.3016408
643,1295.02,1293.22,0.3322399,0.69373846,0.34119877,0.5239318,0.4185278,0.6388922,0.45992354,0.3099134
644,1281.92,1294.52,0.29273567,0.6769543,0.38322434,0.5529372,0.40874606,0.58736855,0.535792,0.25100404
645,1280.26,1280.85,0.28636196,0.67903465,0.3782645,0.563954,0.41038483,0.5976879,0.5585808,0.23150665
646,1283.35,1283.63,0.3038258,0.67281455,0.35667136,0.5557027,0.40596995,0.6169302,0.5394977,0.25377983
647,1290.84,1283.29,0.32120788,0.6826795,0.3585034,0.5438566,0.40927562,0.61330134,0.5085408,0.2737594
648,1291.18,1288.17,0.31651914,0.6868201,0.3563775,0.5392199,0.41330457,0.6181129,0.49888086,0.2778297
649,1296.63,1291.97,0.33355325,0.69144195,0.3448791,0.522605,0.41214478,0.63085586,0.46440285,0.30775276
650,1299.54,1297.51,0.3506677,0.6884845,0.3611404,0.5221727,0.41462466,0.61535716,0.4398618,0.32694733
651,1276.34,1299.63,0.2772583,0.66301817,0.3834635,0.56452286,0.4048388,0.5889582,0.5659683,0.227076
652,1286.12,1276.5,0.31720686,0.681475,0.42089954,0.5559128,0.4115507,0.55190665,0.49729672,0.2699181
653,1307.59,1289.14,0.3416844,0.69378334,0.28344917,0.5076021,0.41521522,0.69560623,0.45575875,0.31142268
654,1304.03,1305.91,0.36080915,0.6852505,0.33065987,0.5251983,0.40727305,0.646541,0.4505642,0.32742548
655,1307.1,1302.77,0.33529994,0.6894009,0.3411066,0.5307588,0.41508734,0.63531095,0.47106603,0.29931086
656,1310.87,1307.01,0.34567976,0.70109445,0.35578364,0.5178409,0.4187182,0.6234874,0.44512248,0.3157607
657,1319.05,1311.85,0.348166,0.69642955,0.34365067,0.5139622,0.42074785,0.63492703,0.43809587,0.32936516
658,1324.57,1318.76,0.35233995,0.7050246,0.35263696,0.5113496,0.42709845,0.6303336,0.42065915,0.33593374
659,1320.88,1322.48,0.325325,0.6826247,0.36858726,0.54014015,0.41134486,0.6044809,0.48326495,0.2969594
660,1321.87,1318.13,0.3052028,0.68078536,0.33972356,0.5507716,0.41060856,0.63261294,0.52920175,0.26247135
661,1329.15,1318.66,0.31474918,0.69091207,0.3406226,0.534594,0.4196791,0.634008,0.48674873,0.2883116
662,1332.32,1328.73,0.37041482,0.7081261,0.38775146,0.50783473,0.4362267,0.6004481,0.37272024,0.36495957
663,1328.01,1330.43,0.32051203,0.69814044,0.37596664,0.52941257,0.4167339,0.6011846,0.47824705,0.29017758
664,1336.32,1329.51,0.32113084,0.68965733,0.3816292,0.536768,0.4067384,0.5868301,0.50687325,0.2766075
665,1340.43,1334.37,0.3109039,0.6825684,0.35918832,0.54580826,0.40192604,0.6092575,0.527875,0.26349315
666,1343.01,1340.38,0.31823024,0.6807832,0.35930893,0.5426666,0.4002472,0.6115888,0.5172286,0.27598682
667,1315.44,1338.91,0.2360875,0.63158876,0.40808862,0.5969952,0.3765498,0.54210144,0.6632843,0.18193738
668,1307.4,1315.44,0.2523402,0.64474934,0.43226656,0.600146,0.3840308,0.5282556,0.6359836,0.19200912
669,1306.1,1307.09,0.2605028,0.6470808,0.40457603,0.59713197,0.38682586,0.5632065,0.63404936,0.1920709
